site,time_utc,time_local,temperature_c
B23,2023-08-30 08:57:59,2023-08-29 22:57:59,26.5778
B23,2023-08-30 08:59:59,2023-08-29 22:59:59,26.5763
B23,2023-08-30 09:01:59,2023-08-29 23:01:59,26.58
B23,2023-08-30 09:03:59,2023-08-29 23:03:59,26.5799
B23,2023-08-30 09:05:59,2023-08-29 23:05:59,26.5801
B23,2023-08-30 09:07:59,2023-08-29 23:07:59,26.579
B23,2023-08-30 09:09:59,2023-08-29 23:09:59,26.5792
B23,2023-08-30 09:11:59,2023-08-29 23:11:59,26.5784
B23,2023-08-30 09:13:59,2023-08-29 23:13:59,26.5764
B23,2023-08-30 09:15:59,2023-08-29 23:15:59,26.5769
B23,2023-08-30 09:17:59,2023-08-29 23:17:59,26.576
B23,2023-08-30 09:19:59,2023-08-29 23:19:59,26.5739
B23,2023-08-30 09:21:59,2023-08-29 23:21:59,26.5726
B23,2023-08-30 09:23:59,2023-08-29 23:23:59,26.5733
B23,2023-08-30 09:25:59,2023-08-29 23:25:59,26.5726
B23,2023-08-30 09:27:59,2023-08-29 23:27:59,26.571
B23,2023-08-30 09:29:59,2023-08-29 23:29:59,26.5707
B23,2023-08-30 09:31:59,2023-08-29 23:31:59,26.5693
B23,2023-08-30 09:33:59,2023-08-29 23:33:59,26.5706
B23,2023-08-30 09:35:59,2023-08-29 23:35:59,26.5699
B23,2023-08-30 09:37:59,2023-08-29 23:37:59,26.5695
B23,2023-08-30 09:39:59,2023-08-29 23:39:59,26.5702
B23,2023-08-30 09:41:59,2023-08-29 23:41:59,26.5688
B23,2023-08-30 09:43:59,2023-08-29 23:43:59,26.5685
B23,2023-08-30 09:45:59,2023-08-29 23:45:59,26.5683
B23,2023-08-30 09:47:59,2023-08-29 23:47:59,26.5669
B23,2023-08-30 09:49:59,2023-08-29 23:49:59,26.5661
B23,2023-08-30 09:51:59,2023-08-29 23:51:59,26.566
B23,2023-08-30 09:53:59,2023-08-29 23:53:59,26.5664
B23,2023-08-30 09:55:59,2023-08-29 23:55:59,26.5695
B23,2023-08-30 09:57:59,2023-08-29 23:57:59,26.5708
B23,2023-08-30 09:59:59,2023-08-29 23:59:59,26.5718
B23,2023-08-30 10:01:59,2023-08-30 00:01:59,26.5724
B23,2023-08-30 10:03:59,2023-08-30 00:03:59,26.5736
B23,2023-08-30 10:05:59,2023-08-30 00:05:59,26.5736
B23,2023-08-30 10:07:59,2023-08-30 00:07:59,26.5744
B23,2023-08-30 10:09:59,2023-08-30 00:09:59,26.575
B23,2023-08-30 10:11:59,2023-08-30 00:11:59,26.5742
B23,2023-08-30 10:13:59,2023-08-30 00:13:59,26.5745
B23,2023-08-30 10:15:59,2023-08-30 00:15:59,26.5745
B23,2023-08-30 10:17:59,2023-08-30 00:17:59,26.5738
B23,2023-08-30 10:19:59,2023-08-30 00:19:59,26.5737
B23,2023-08-30 10:21:59,2023-08-30 00:21:59,26.5738
B23,2023-08-30 10:23:59,2023-08-30 00:23:59,26.5748
B23,2023-08-30 10:25:59,2023-08-30 00:25:59,26.5736
B23,2023-08-30 10:27:59,2023-08-30 00:27:59,26.5732
B23,2023-08-30 10:29:59,2023-08-30 00:29:59,26.5733
B23,2023-08-30 10:31:59,2023-08-30 00:31:59,26.5732
B23,2023-08-30 10:33:59,2023-08-30 00:33:59,26.5729
B23,2023-08-30 10:35:59,2023-08-30 00:35:59,26.5736
B23,2023-08-30 10:37:59,2023-08-30 00:37:59,26.574
B23,2023-08-30 10:39:59,2023-08-30 00:39:59,26.5737
B23,2023-08-30 10:41:59,2023-08-30 00:41:59,26.5731
B23,2023-08-30 10:43:59,2023-08-30 00:43:59,26.5722
B23,2023-08-30 10:45:59,2023-08-30 00:45:59,26.571
B23,2023-08-30 10:47:59,2023-08-30 00:47:59,26.5708
B23,2023-08-30 10:49:59,2023-08-30 00:49:59,26.5719
B23,2023-08-30 10:51:59,2023-08-30 00:51:59,26.5704
B23,2023-08-30 10:53:59,2023-08-30 00:53:59,26.5725
B23,2023-08-30 10:55:59,2023-08-30 00:55:59,26.5706
B23,2023-08-30 10:57:59,2023-08-30 00:57:59,26.5672
B23,2023-08-30 10:59:59,2023-08-30 00:59:59,26.5658
B23,2023-08-30 11:01:59,2023-08-30 01:01:59,26.5675
B23,2023-08-30 11:03:59,2023-08-30 01:03:59,26.5672
B23,2023-08-30 11:05:59,2023-08-30 01:05:59,26.5667
B23,2023-08-30 11:07:59,2023-08-30 01:07:59,26.5671
B23,2023-08-30 11:09:59,2023-08-30 01:09:59,26.5674
B23,2023-08-30 11:11:59,2023-08-30 01:11:59,26.5635
B23,2023-08-30 11:13:59,2023-08-30 01:13:59,26.5617
B23,2023-08-30 11:15:59,2023-08-30 01:15:59,26.5609
B23,2023-08-30 11:17:59,2023-08-30 01:17:59,26.5598
B23,2023-08-30 11:19:59,2023-08-30 01:19:59,26.5603
B23,2023-08-30 11:21:59,2023-08-30 01:21:59,26.5591
B23,2023-08-30 11:23:59,2023-08-30 01:23:59,26.5572
B23,2023-08-30 11:25:59,2023-08-30 01:25:59,26.556
B23,2023-08-30 11:27:59,2023-08-30 01:27:59,26.5565
B23,2023-08-30 11:29:59,2023-08-30 01:29:59,26.5552
B23,2023-08-30 11:31:59,2023-08-30 01:31:59,26.5546
B23,2023-08-30 11:33:59,2023-08-30 01:33:59,26.5519
B23,2023-08-30 11:35:59,2023-08-30 01:35:59,26.5508
B23,2023-08-30 11:37:59,2023-08-30 01:37:59,26.5488
B23,2023-08-30 11:39:59,2023-08-30 01:39:59,26.5472
B23,2023-08-30 11:41:59,2023-08-30 01:41:59,26.5457
B23,2023-08-30 11:43:59,2023-08-30 01:43:59,26.5464
B23,2023-08-30 11:45:59,2023-08-30 01:45:59,26.5455
B23,2023-08-30 11:47:59,2023-08-30 01:47:59,26.5445
B23,2023-08-30 11:49:59,2023-08-30 01:49:59,26.5424
B23,2023-08-30 11:51:59,2023-08-30 01:51:59,26.5427
B23,2023-08-30 11:53:59,2023-08-30 01:53:59,26.5424
B23,2023-08-30 11:55:59,2023-08-30 01:55:59,26.5447
B23,2023-08-30 11:57:59,2023-08-30 01:57:59,26.5445
B23,2023-08-30 11:59:59,2023-08-30 01:59:59,26.54
B23,2023-08-30 12:01:59,2023-08-30 02:01:59,26.5423
B23,2023-08-30 12:03:59,2023-08-30 02:03:59,26.5439
B23,2023-08-30 12:05:59,2023-08-30 02:05:59,26.5429
B23,2023-08-30 12:07:59,2023-08-30 02:07:59,26.5443
B23,2023-08-30 12:09:59,2023-08-30 02:09:59,26.544
B23,2023-08-30 12:11:59,2023-08-30 02:11:59,26.5412
B23,2023-08-30 12:13:59,2023-08-30 02:13:59,26.542
B23,2023-08-30 12:15:59,2023-08-30 02:15:59,26.541
B23,2023-08-30 12:17:59,2023-08-30 02:17:59,26.5424
B23,2023-08-30 12:19:59,2023-08-30 02:19:59,26.5405
B23,2023-08-30 12:21:59,2023-08-30 02:21:59,26.5385
B23,2023-08-30 12:23:59,2023-08-30 02:23:59,26.5395
B23,2023-08-30 12:25:59,2023-08-30 02:25:59,26.541
B23,2023-08-30 12:27:59,2023-08-30 02:27:59,26.5423
B23,2023-08-30 12:29:59,2023-08-30 02:29:59,26.5427
B23,2023-08-30 12:31:59,2023-08-30 02:31:59,26.5413
B23,2023-08-30 12:33:59,2023-08-30 02:33:59,26.5419
B23,2023-08-30 12:35:59,2023-08-30 02:35:59,26.5432
B23,2023-08-30 12:37:59,2023-08-30 02:37:59,26.5469
B23,2023-08-30 12:39:59,2023-08-30 02:39:59,26.548
B23,2023-08-30 12:41:59,2023-08-30 02:41:59,26.5464
B23,2023-08-30 12:43:59,2023-08-30 02:43:59,26.5479
B23,2023-08-30 12:45:59,2023-08-30 02:45:59,26.5484
B23,2023-08-30 12:47:59,2023-08-30 02:47:59,26.5483
B23,2023-08-30 12:49:59,2023-08-30 02:49:59,26.549
B23,2023-08-30 12:51:59,2023-08-30 02:51:59,26.548
B23,2023-08-30 12:53:59,2023-08-30 02:53:59,26.5457
B23,2023-08-30 12:55:59,2023-08-30 02:55:59,26.5428
B23,2023-08-30 12:57:59,2023-08-30 02:57:59,26.5436
B23,2023-08-30 12:59:59,2023-08-30 02:59:59,26.5418
B23,2023-08-30 13:01:59,2023-08-30 03:01:59,26.5405
B23,2023-08-30 13:03:59,2023-08-30 03:03:59,26.5423
B23,2023-08-30 13:05:59,2023-08-30 03:05:59,26.5407
B23,2023-08-30 13:07:59,2023-08-30 03:07:59,26.5382
B23,2023-08-30 13:09:59,2023-08-30 03:09:59,26.537
B23,2023-08-30 13:11:59,2023-08-30 03:11:59,26.537
B23,2023-08-30 13:13:59,2023-08-30 03:13:59,26.5322
B23,2023-08-30 13:15:59,2023-08-30 03:15:59,26.5301
B23,2023-08-30 13:17:59,2023-08-30 03:17:59,26.5335
B23,2023-08-30 13:19:59,2023-08-30 03:19:59,26.5326
B23,2023-08-30 13:21:59,2023-08-30 03:21:59,26.534
B23,2023-08-30 13:23:59,2023-08-30 03:23:59,26.5352
B23,2023-08-30 13:25:59,2023-08-30 03:25:59,26.536
B23,2023-08-30 13:27:59,2023-08-30 03:27:59,26.5353
B23,2023-08-30 13:29:59,2023-08-30 03:29:59,26.5351
B23,2023-08-30 13:31:59,2023-08-30 03:31:59,26.5354
B23,2023-08-30 13:33:59,2023-08-30 03:33:59,26.5352
B23,2023-08-30 13:35:59,2023-08-30 03:35:59,26.5368
B23,2023-08-30 13:37:59,2023-08-30 03:37:59,26.5378
B23,2023-08-30 13:39:59,2023-08-30 03:39:59,26.5368
B23,2023-08-30 13:41:59,2023-08-30 03:41:59,26.5336
B23,2023-08-30 13:43:59,2023-08-30 03:43:59,26.5319
B23,2023-08-30 13:45:59,2023-08-30 03:45:59,26.5304
B23,2023-08-30 13:47:59,2023-08-30 03:47:59,26.5296
B23,2023-08-30 13:49:59,2023-08-30 03:49:59,26.5315
B23,2023-08-30 13:51:59,2023-08-30 03:51:59,26.5314
B23,2023-08-30 13:53:59,2023-08-30 03:53:59,26.534
B23,2023-08-30 13:55:59,2023-08-30 03:55:59,26.5322
B23,2023-08-30 13:57:59,2023-08-30 03:57:59,26.5301
B23,2023-08-30 13:59:59,2023-08-30 03:59:59,26.5288
B23,2023-08-30 14:01:59,2023-08-30 04:01:59,26.5291
B23,2023-08-30 14:03:59,2023-08-30 04:03:59,26.5269
B23,2023-08-30 14:05:59,2023-08-30 04:05:59,26.5264
B23,2023-08-30 14:07:59,2023-08-30 04:07:59,26.528
B23,2023-08-30 14:09:59,2023-08-30 04:09:59,26.5278
B23,2023-08-30 14:11:59,2023-08-30 04:11:59,26.5266
B23,2023-08-30 14:13:59,2023-08-30 04:13:59,26.5261
B23,2023-08-30 14:15:59,2023-08-30 04:15:59,26.5255
B23,2023-08-30 14:17:59,2023-08-30 04:17:59,26.524
B23,2023-08-30 14:19:59,2023-08-30 04:19:59,26.5253
B23,2023-08-30 14:21:59,2023-08-30 04:21:59,26.5221
B23,2023-08-30 14:23:59,2023-08-30 04:23:59,26.5153
B23,2023-08-30 14:25:59,2023-08-30 04:25:59,26.5184
B23,2023-08-30 14:27:59,2023-08-30 04:27:59,26.5181
B23,2023-08-30 14:29:59,2023-08-30 04:29:59,26.5204
B23,2023-08-30 14:31:59,2023-08-30 04:31:59,26.5168
B23,2023-08-30 14:33:59,2023-08-30 04:33:59,26.5125
B23,2023-08-30 14:35:59,2023-08-30 04:35:59,26.514
B23,2023-08-30 14:37:59,2023-08-30 04:37:59,26.5149
B23,2023-08-30 14:39:59,2023-08-30 04:39:59,26.5119
B23,2023-08-30 14:41:59,2023-08-30 04:41:59,26.5119
B23,2023-08-30 14:43:59,2023-08-30 04:43:59,26.5096
B23,2023-08-30 14:45:59,2023-08-30 04:45:59,26.5095
B23,2023-08-30 14:47:59,2023-08-30 04:47:59,26.5185
B23,2023-08-30 14:49:59,2023-08-30 04:49:59,26.5188
B23,2023-08-30 14:51:59,2023-08-30 04:51:59,26.5186
B23,2023-08-30 14:53:59,2023-08-30 04:53:59,26.5191
B23,2023-08-30 14:55:59,2023-08-30 04:55:59,26.5181
B23,2023-08-30 14:57:59,2023-08-30 04:57:59,26.5162
B23,2023-08-30 14:59:59,2023-08-30 04:59:59,26.5139
B23,2023-08-30 15:01:59,2023-08-30 05:01:59,26.5113
B23,2023-08-30 15:03:59,2023-08-30 05:03:59,26.5066
B23,2023-08-30 15:05:59,2023-08-30 05:05:59,26.5091
B23,2023-08-30 15:07:59,2023-08-30 05:07:59,26.5083
B23,2023-08-30 15:09:59,2023-08-30 05:09:59,26.5109
B23,2023-08-30 15:11:59,2023-08-30 05:11:59,26.5094
B23,2023-08-30 15:13:59,2023-08-30 05:13:59,26.5044
B23,2023-08-30 15:15:59,2023-08-30 05:15:59,26.501
B23,2023-08-30 15:17:59,2023-08-30 05:17:59,26.4998
B23,2023-08-30 15:19:59,2023-08-30 05:19:59,26.4983
B23,2023-08-30 15:21:59,2023-08-30 05:21:59,26.4949
B23,2023-08-30 15:23:59,2023-08-30 05:23:59,26.4963
B23,2023-08-30 15:25:59,2023-08-30 05:25:59,26.4956
B23,2023-08-30 15:27:59,2023-08-30 05:27:59,26.4877
B23,2023-08-30 15:29:59,2023-08-30 05:29:59,26.4908
B23,2023-08-30 15:31:59,2023-08-30 05:31:59,26.4884
B23,2023-08-30 15:33:59,2023-08-30 05:33:59,26.4864
B23,2023-08-30 15:35:59,2023-08-30 05:35:59,26.4833
B23,2023-08-30 15:37:59,2023-08-30 05:37:59,26.4856
B23,2023-08-30 15:39:59,2023-08-30 05:39:59,26.4807
B23,2023-08-30 15:41:59,2023-08-30 05:41:59,26.4799
B23,2023-08-30 15:43:59,2023-08-30 05:43:59,26.4778
B23,2023-08-30 15:45:59,2023-08-30 05:45:59,26.4776
B23,2023-08-30 15:47:59,2023-08-30 05:47:59,26.4788
B23,2023-08-30 15:49:59,2023-08-30 05:49:59,26.4771
B23,2023-08-30 15:51:59,2023-08-30 05:51:59,26.4773
B23,2023-08-30 15:53:59,2023-08-30 05:53:59,26.4751
B23,2023-08-30 15:55:59,2023-08-30 05:55:59,26.4752
B23,2023-08-30 15:57:59,2023-08-30 05:57:59,26.4713
B23,2023-08-30 15:59:59,2023-08-30 05:59:59,26.4719
B23,2023-08-30 16:01:59,2023-08-30 06:01:59,26.4753
B23,2023-08-30 16:03:59,2023-08-30 06:03:59,26.4746
B23,2023-08-30 16:05:59,2023-08-30 06:05:59,26.4747
B23,2023-08-30 16:07:59,2023-08-30 06:07:59,26.4704
B23,2023-08-30 16:09:59,2023-08-30 06:09:59,26.4734
B23,2023-08-30 16:11:59,2023-08-30 06:11:59,26.4732
B23,2023-08-30 16:13:59,2023-08-30 06:13:59,26.4797
B23,2023-08-30 16:15:59,2023-08-30 06:15:59,26.4797
B23,2023-08-30 16:17:59,2023-08-30 06:17:59,26.4785
B23,2023-08-30 16:19:59,2023-08-30 06:19:59,26.4849
B23,2023-08-30 16:21:59,2023-08-30 06:21:59,26.4874
B23,2023-08-30 16:23:59,2023-08-30 06:23:59,26.486
B23,2023-08-30 16:25:59,2023-08-30 06:25:59,26.4907
B23,2023-08-30 16:27:59,2023-08-30 06:27:59,26.478
B23,2023-08-30 16:29:59,2023-08-30 06:29:59,26.4835
B23,2023-08-30 16:31:59,2023-08-30 06:31:59,26.4891
B23,2023-08-30 16:33:59,2023-08-30 06:33:59,26.491
B23,2023-08-30 16:35:59,2023-08-30 06:35:59,26.4929
B23,2023-08-30 16:37:59,2023-08-30 06:37:59,26.4908
B23,2023-08-30 16:39:59,2023-08-30 06:39:59,26.4915
B23,2023-08-30 16:41:59,2023-08-30 06:41:59,26.4955
B23,2023-08-30 16:43:59,2023-08-30 06:43:59,26.4905
B23,2023-08-30 16:45:59,2023-08-30 06:45:59,26.4874
B23,2023-08-30 16:47:59,2023-08-30 06:47:59,26.4889
B23,2023-08-30 16:49:59,2023-08-30 06:49:59,26.4985
B23,2023-08-30 16:51:59,2023-08-30 06:51:59,26.4929
B23,2023-08-30 16:53:59,2023-08-30 06:53:59,26.4903
B23,2023-08-30 16:55:59,2023-08-30 06:55:59,26.492
B23,2023-08-30 16:57:59,2023-08-30 06:57:59,26.4874
B23,2023-08-30 16:59:59,2023-08-30 06:59:59,26.4939
B23,2023-08-30 17:01:59,2023-08-30 07:01:59,26.4916
B23,2023-08-30 17:03:59,2023-08-30 07:03:59,26.4981
B23,2023-08-30 17:05:59,2023-08-30 07:05:59,26.5059
B23,2023-08-30 17:07:59,2023-08-30 07:07:59,26.5016
B23,2023-08-30 17:09:59,2023-08-30 07:09:59,26.5012
B23,2023-08-30 17:11:59,2023-08-30 07:11:59,26.5045
B23,2023-08-30 17:13:59,2023-08-30 07:13:59,26.5003
B23,2023-08-30 17:15:59,2023-08-30 07:15:59,26.5034
B23,2023-08-30 17:17:59,2023-08-30 07:17:59,26.5099
B23,2023-08-30 17:19:59,2023-08-30 07:19:59,26.5062
B23,2023-08-30 17:21:59,2023-08-30 07:21:59,26.5085
B23,2023-08-30 17:23:59,2023-08-30 07:23:59,26.5138
B23,2023-08-30 17:25:59,2023-08-30 07:25:59,26.5144
B23,2023-08-30 17:27:59,2023-08-30 07:27:59,26.5203
B23,2023-08-30 17:29:59,2023-08-30 07:29:59,26.5179
B23,2023-08-30 17:31:59,2023-08-30 07:31:59,26.5192
B23,2023-08-30 17:33:59,2023-08-30 07:33:59,26.5185
B23,2023-08-30 17:35:59,2023-08-30 07:35:59,26.5273
B23,2023-08-30 17:37:59,2023-08-30 07:37:59,26.5266
B23,2023-08-30 17:39:59,2023-08-30 07:39:59,26.5258
B23,2023-08-30 17:41:59,2023-08-30 07:41:59,26.5276
B23,2023-08-30 17:43:59,2023-08-30 07:43:59,26.5291
B23,2023-08-30 17:45:59,2023-08-30 07:45:59,26.5314
B23,2023-08-30 17:47:59,2023-08-30 07:47:59,26.5311
B23,2023-08-30 17:49:59,2023-08-30 07:49:59,26.5281
B23,2023-08-30 17:51:59,2023-08-30 07:51:59,26.5313
B23,2023-08-30 17:53:59,2023-08-30 07:53:59,26.5358
B23,2023-08-30 17:55:59,2023-08-30 07:55:59,26.5344
B23,2023-08-30 17:57:59,2023-08-30 07:57:59,26.5408
B23,2023-08-30 17:59:59,2023-08-30 07:59:59,26.5424
B23,2023-08-30 18:01:59,2023-08-30 08:01:59,26.5385
B23,2023-08-30 18:03:59,2023-08-30 08:03:59,26.5391
B23,2023-08-30 18:05:59,2023-08-30 08:05:59,26.548
B23,2023-08-30 18:07:59,2023-08-30 08:07:59,26.5413
B23,2023-08-30 18:09:59,2023-08-30 08:09:59,26.5528
B23,2023-08-30 18:11:59,2023-08-30 08:11:59,26.5498
B23,2023-08-30 18:13:59,2023-08-30 08:13:59,26.5564
B23,2023-08-30 18:15:59,2023-08-30 08:15:59,26.5672
B23,2023-08-30 18:17:59,2023-08-30 08:17:59,26.5694
B23,2023-08-30 18:19:59,2023-08-30 08:19:59,26.5748
B23,2023-08-30 18:21:59,2023-08-30 08:21:59,26.568
B23,2023-08-30 18:23:59,2023-08-30 08:23:59,26.5804
B23,2023-08-30 18:25:59,2023-08-30 08:25:59,26.5797
B23,2023-08-30 18:27:59,2023-08-30 08:27:59,26.575
B23,2023-08-30 18:29:59,2023-08-30 08:29:59,26.5752
B23,2023-08-30 18:31:59,2023-08-30 08:31:59,26.585
B23,2023-08-30 18:33:59,2023-08-30 08:33:59,26.5902
B23,2023-08-30 18:35:59,2023-08-30 08:35:59,26.5882
B23,2023-08-30 18:37:59,2023-08-30 08:37:59,26.6139
B23,2023-08-30 18:39:59,2023-08-30 08:39:59,26.6006
B23,2023-08-30 18:41:59,2023-08-30 08:41:59,26.6001
B23,2023-08-30 18:43:59,2023-08-30 08:43:59,26.6213
B23,2023-08-30 18:45:59,2023-08-30 08:45:59,26.6125
B23,2023-08-30 18:47:59,2023-08-30 08:47:59,26.605
B23,2023-08-30 18:49:59,2023-08-30 08:49:59,26.6142
B23,2023-08-30 18:51:59,2023-08-30 08:51:59,26.6079
B23,2023-08-30 18:53:59,2023-08-30 08:53:59,26.6155
B23,2023-08-30 18:55:59,2023-08-30 08:55:59,26.6114
B23,2023-08-30 18:57:59,2023-08-30 08:57:59,26.608
B23,2023-08-30 18:59:59,2023-08-30 08:59:59,26.6208
B23,2023-08-30 19:01:59,2023-08-30 09:01:59,26.6206
B23,2023-08-30 19:03:59,2023-08-30 09:03:59,26.6288
B23,2023-08-30 19:05:59,2023-08-30 09:05:59,26.6105
B23,2023-08-30 19:07:59,2023-08-30 09:07:59,26.6253
B23,2023-08-30 19:09:59,2023-08-30 09:09:59,26.6114
B23,2023-08-30 19:11:59,2023-08-30 09:11:59,26.6193
B23,2023-08-30 19:13:59,2023-08-30 09:13:59,26.6169
B23,2023-08-30 19:15:59,2023-08-30 09:15:59,26.6058
B23,2023-08-30 19:17:59,2023-08-30 09:17:59,26.6205
B23,2023-08-30 19:19:59,2023-08-30 09:19:59,26.6153
B23,2023-08-30 19:21:59,2023-08-30 09:21:59,26.619
B23,2023-08-30 19:23:59,2023-08-30 09:23:59,26.6142
B23,2023-08-30 19:25:59,2023-08-30 09:25:59,26.6174
B23,2023-08-30 19:27:59,2023-08-30 09:27:59,26.6333
B23,2023-08-30 19:29:59,2023-08-30 09:29:59,26.621
B23,2023-08-30 19:31:59,2023-08-30 09:31:59,26.6282
B23,2023-08-30 19:33:59,2023-08-30 09:33:59,26.6243
B23,2023-08-30 19:35:59,2023-08-30 09:35:59,26.6421
B23,2023-08-30 19:37:59,2023-08-30 09:37:59,26.6369
B23,2023-08-30 19:39:59,2023-08-30 09:39:59,26.6318
B23,2023-08-30 19:41:59,2023-08-30 09:41:59,26.6274
B23,2023-08-30 19:43:59,2023-08-30 09:43:59,26.6252
B23,2023-08-30 19:45:59,2023-08-30 09:45:59,26.6331
B23,2023-08-30 19:47:59,2023-08-30 09:47:59,26.6349
B23,2023-08-30 19:49:59,2023-08-30 09:49:59,26.6463
B23,2023-08-30 19:51:59,2023-08-30 09:51:59,26.6535
B23,2023-08-30 19:53:59,2023-08-30 09:53:59,26.663
B23,2023-08-30 19:55:59,2023-08-30 09:55:59,26.6589
B23,2023-08-30 19:57:59,2023-08-30 09:57:59,26.6854
B23,2023-08-30 19:59:59,2023-08-30 09:59:59,26.7187
B23,2023-08-30 20:01:59,2023-08-30 10:01:59,26.6948
B23,2023-08-30 20:03:59,2023-08-30 10:03:59,26.715
B23,2023-08-30 20:05:59,2023-08-30 10:05:59,26.7098
B23,2023-08-30 20:07:59,2023-08-30 10:07:59,26.7145
B23,2023-08-30 20:09:59,2023-08-30 10:09:59,26.7359
B23,2023-08-30 20:11:59,2023-08-30 10:11:59,26.7369
B23,2023-08-30 20:13:59,2023-08-30 10:13:59,26.7638
B23,2023-08-30 20:15:59,2023-08-30 10:15:59,26.7629
B23,2023-08-30 20:17:59,2023-08-30 10:17:59,26.7631
B23,2023-08-30 20:19:59,2023-08-30 10:19:59,26.7801
B23,2023-08-30 20:21:59,2023-08-30 10:21:59,26.7678
B23,2023-08-30 20:23:59,2023-08-30 10:23:59,26.7777
B23,2023-08-30 20:25:59,2023-08-30 10:25:59,26.7866
B23,2023-08-30 20:27:59,2023-08-30 10:27:59,26.7763
B23,2023-08-30 20:29:59,2023-08-30 10:29:59,26.7924
B23,2023-08-30 20:31:59,2023-08-30 10:31:59,26.8185
B23,2023-08-30 20:33:59,2023-08-30 10:33:59,26.7798
B23,2023-08-30 20:35:59,2023-08-30 10:35:59,26.8118
B23,2023-08-30 20:37:59,2023-08-30 10:37:59,26.838
B23,2023-08-30 20:39:59,2023-08-30 10:39:59,26.8609
B23,2023-08-30 20:41:59,2023-08-30 10:41:59,26.8573
B23,2023-08-30 20:43:59,2023-08-30 10:43:59,26.8577
B23,2023-08-30 20:45:59,2023-08-30 10:45:59,26.8529
B23,2023-08-30 20:47:59,2023-08-30 10:47:59,26.8681
B23,2023-08-30 20:49:59,2023-08-30 10:49:59,26.8606
B23,2023-08-30 20:51:59,2023-08-30 10:51:59,26.8517
B23,2023-08-30 20:53:59,2023-08-30 10:53:59,26.8732
B23,2023-08-30 20:55:59,2023-08-30 10:55:59,26.8836
B23,2023-08-30 20:57:59,2023-08-30 10:57:59,26.8844
B23,2023-08-30 20:59:59,2023-08-30 10:59:59,26.8714
B23,2023-08-30 21:01:59,2023-08-30 11:01:59,26.8234
B23,2023-08-30 21:03:59,2023-08-30 11:03:59,26.8569
B23,2023-08-30 21:05:59,2023-08-30 11:05:59,26.9027
B23,2023-08-30 21:07:59,2023-08-30 11:07:59,26.8619
B23,2023-08-30 21:09:59,2023-08-30 11:09:59,26.8565
B23,2023-08-30 21:11:59,2023-08-30 11:11:59,26.8874
B23,2023-08-30 21:13:59,2023-08-30 11:13:59,26.8646
B23,2023-08-30 21:15:59,2023-08-30 11:15:59,26.8825
B23,2023-08-30 21:17:59,2023-08-30 11:17:59,26.8428
B23,2023-08-30 21:19:59,2023-08-30 11:19:59,26.9002
B23,2023-08-30 21:21:59,2023-08-30 11:21:59,26.8477
B23,2023-08-30 21:23:59,2023-08-30 11:23:59,26.8789
B23,2023-08-30 21:25:59,2023-08-30 11:25:59,26.8692
B23,2023-08-30 21:27:59,2023-08-30 11:27:59,26.8631
B23,2023-08-30 21:29:59,2023-08-30 11:29:59,26.8783
B23,2023-08-30 21:31:59,2023-08-30 11:31:59,26.8754
B23,2023-08-30 21:33:59,2023-08-30 11:33:59,26.9199
B23,2023-08-30 21:35:59,2023-08-30 11:35:59,26.9094
B23,2023-08-30 21:37:59,2023-08-30 11:37:59,26.87
B23,2023-08-30 21:39:59,2023-08-30 11:39:59,26.8447
B23,2023-08-30 21:41:59,2023-08-30 11:41:59,26.835
B23,2023-08-30 21:43:59,2023-08-30 11:43:59,26.8385
B23,2023-08-30 21:45:59,2023-08-30 11:45:59,26.9094
B23,2023-08-30 21:47:59,2023-08-30 11:47:59,26.8852
B23,2023-08-30 21:49:59,2023-08-30 11:49:59,26.9176
B23,2023-08-30 21:51:59,2023-08-30 11:51:59,26.8955
B23,2023-08-30 21:53:59,2023-08-30 11:53:59,26.9096
B23,2023-08-30 21:55:59,2023-08-30 11:55:59,26.9241
B23,2023-08-30 21:57:59,2023-08-30 11:57:59,26.9073
B23,2023-08-30 21:59:59,2023-08-30 11:59:59,26.9671
B23,2023-08-30 22:01:59,2023-08-30 12:01:59,26.9326
B23,2023-08-30 22:03:59,2023-08-30 12:03:59,26.9385
B23,2023-08-30 22:05:59,2023-08-30 12:05:59,26.9618
B23,2023-08-30 22:07:59,2023-08-30 12:07:59,26.9639
B23,2023-08-30 22:09:59,2023-08-30 12:09:59,26.9775
B23,2023-08-30 22:11:59,2023-08-30 12:11:59,26.9421
B23,2023-08-30 22:13:59,2023-08-30 12:13:59,26.9261
B23,2023-08-30 22:15:59,2023-08-30 12:15:59,26.9686
B23,2023-08-30 22:17:59,2023-08-30 12:17:59,26.9603
B23,2023-08-30 22:19:59,2023-08-30 12:19:59,26.936
B23,2023-08-30 22:21:59,2023-08-30 12:21:59,26.9534
B23,2023-08-30 22:23:59,2023-08-30 12:23:59,27.0201
B23,2023-08-30 22:25:59,2023-08-30 12:25:59,26.9339
B23,2023-08-30 22:27:59,2023-08-30 12:27:59,26.9853
B23,2023-08-30 22:29:59,2023-08-30 12:29:59,26.9897
B23,2023-08-30 22:31:59,2023-08-30 12:31:59,26.9768
B23,2023-08-30 22:33:59,2023-08-30 12:33:59,26.9736
B23,2023-08-30 22:35:59,2023-08-30 12:35:59,26.9213
B23,2023-08-30 22:37:59,2023-08-30 12:37:59,26.9338
B23,2023-08-30 22:39:59,2023-08-30 12:39:59,26.9169
