Date_french_format,Number,Stage,Timing,Site,Transect,ID,Replicate,Data,Backup,Quantity_DNA._RNA._shield_Data.ml.,Quantity_DNA._RNA._shield_backup.ml.,Box_name_Data,Box_name_backup,Freezer_US_tubes,Freezer_backup_moorea,Wirlpak,Picture,Picture_name,Recruit_size_cm2,Red_standard,Green_standard,Blue_standard,Red_coral,Green_coral,Blue_coral,Scleractinian.corals,Macroalgae,Crustose.coralline.algae,Algal.turf,Millepora,Sand,dalle_coralienne,Others,Note1,gDNA.Extraction.Date,gDNA.Extraction.Plate,Plate.Well,Priority,Haplotype ,Note2,Extraction.Notebook.Link
28/07/2023,2343,Recruit,Pre_bleach,S15,T3,POC_ID,1,1,0,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,NA,YES,2343_S15_T3,0.067,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2344,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2344_S15_T3,1.915,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2345,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2345_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2346,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2346_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2347,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2347_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2348,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2348_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2349,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2349_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2350,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2350_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2351,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2351_S15_T3,1.399,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2352,Recruit,Pre_bleach,S15,T3,POC_ID,1,1,0,0.5,NA,Site_15_5_Data,NA,Moorea,,NA,YES,2352_S15_T3,0.275,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2353,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2353_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2354,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2354_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2355,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2355_S15_T3,3.438,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2356,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2356_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2357,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2357_S15_T3,1.082,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2358,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2358_S15_T3,4.742,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2359,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2359_S15_T3,1.11,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2360,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2360_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2361,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2361_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2362,Recruit,Pre_bleach,S15,T3,POC_ID,1,1,0,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2362_S15_T3,0.342,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2363,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2363_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2364,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2364_S15_T3,2.307,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2365,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2365_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2366,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2366_S15_T3,0.432,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2367,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2367_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2368,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2368_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2369,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2369_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2370,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2370_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2371,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2371_S15_T3,2.504,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2372,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2372_S15_T3,0.157,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate028,,,,,
28/07/2023,2373,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2373_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2374,Recruit,Pre_bleach,S15,T3,POC_ID,1,1,0,0.5,NA,Site_15_5_Data,NA,Moorea,,NA,YES,2374_S15_T3,0.585,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2375,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,NA,YES,2375_S15_T3,0.467,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate018,,,,,
28/07/2023,2376,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2376_S15_T3,0.774,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2377,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2377_S15_T3,0.42,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,1,,,Plate028,,,,,
28/07/2023,2378,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2378_S15_T3,2.007,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2379,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2379_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2380,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2380_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2381,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2381_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2382,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2382_S15_T3,1.473,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2383,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2383_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2384,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2384_S15_T3,14.948,NA,,NA,NA,NA,NA,0,1,1,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2385,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2385_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2386,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2386_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2387,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2387_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2388,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2388_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2389,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2389_S15_T3,2.782,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2390,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2390_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2391,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2391_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2392,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2392_S15_T3,0.295,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2393,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2393_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2394,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2394_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2395,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2395_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2396,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2396_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2397,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2397_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2398,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2398_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2399,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2399_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2400,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2400_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2401,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2401_S15_T3,0.645,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2402,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2402_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2403,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2403_S15_T3,0.934,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2404,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2404_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2405,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2405_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2406,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2406_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2407,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2407_S15_T3,4.433,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2408,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2408_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2409,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2409_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2410,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2410_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2411,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2411_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2412,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2412_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2413,Recruit,Pre_bleach,S15,T3,POC_ID,1,1,0,0.5,NA,Site_15_5_Data,Site_15_5_Backup,Moorea,,NA,YES,2413_S15_T3,0.363,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2414,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2414_S15_T3,2.66,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2415,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2415_S15_T3,2.198,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2416,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2416_S15_T3,4.915,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2417,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2417_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2418,Recruit,Pre_bleach,S15,T3,POC_ID,1,1,0,0.5,NA,Site_15_5_Data,NA,Moorea,,NA,YES,2418_S15_T3,0.392,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2419,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2419_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate017,,,,,
28/07/2023,2420,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2420_S15_T3,1.966,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2421,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2421_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2422,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,NA,YES,2422_S15_T3,0.236,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate018,,,,,
28/07/2023,2423,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,NA,YES,2423_S15_T3,1.454,NA,,NA,NA,NA,NA,0,0,0,1,0,0,0,0,,,Plate017,,,,,
28/07/2023,2424,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2424_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2425,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2425_S15_T3,0.539,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2426,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2426_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate020,,,,Also in plate 28,
28/07/2023,2427,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2427_S15_T3,0.234,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2428,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2428_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2429,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_5_Data,Site_15_5_Backup,Moorea,,YES,YES,2429_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate018,,,,,
28/07/2023,2430,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2430_S15_T3,10.383,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2431,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2431_S15_T3,0.531,NA,,NA,NA,NA,NA,0,0,1,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2432,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2432_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2433,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2433_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate023,,,,Also in plate 28,
28/07/2023,2434,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2434_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2435,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2435_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2436,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2436_S15_T3,2.671,NA,,NA,NA,NA,NA,0,1,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2437,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2437_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2438,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2438_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2439,Adult,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,YES,YES,2439_S15_T3,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,,,Plate028,,,,,
28/07/2023,2440,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2440_S15_T3,0.486,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate029,,,,,
28/07/2023,2441,Recruit,Pre_bleach,S15,T3,POC_ID,2,1,1,0.5,0.5,Site_15_4_Data,Site_15_4_Backup,Moorea,,NA,YES,2441_S15_T3,0.786,NA,,NA,NA,NA,NA,1,0,0,0,0,0,0,0,,,Plate029,,,,,
