site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
B06,2023-03-26,28.9794,29.9191,29.2356,29.29870278
B07,2023-03-26,29.042,30.1005,29.43605,29.47043194
B08,2023-03-26,29.0407,29.885,29.3362,29.40764611
B09,2023-03-26,29.0448,29.9566,29.3321,29.42555222
B10,2023-03-26,29.0737,30.0168,29.2903,29.38273028
B10.5,2023-03-26,29.1052,29.921,29.3213,29.39431792
B11,2023-03-26,29.0144,30.2076,29.38945,29.42450083
B12,2023-03-26,28.8575,30.3463,29.1998,29.33544153
B13,2023-03-26,28.8432,30.0147,29.1599,29.29975986
B14,2023-03-26,29.0081,29.925,29.17085,29.31015653
B15,2023-03-26,29.1535,29.6273,29.2477,29.300335
B17,2023-03-26,28.9848,29.6964,29.2348,29.31296917
B18,2023-03-26,28.9734,29.62,29.2139,29.27025111
B19,2023-03-26,28.9421,29.8654,29.14245,29.28077181
B20,2023-03-26,28.9959,29.87,29.1715,29.29273181
B21,2023-03-26,29.0222,29.8651,29.2132,29.30698625
B22,2023-03-26,29.0256,29.781,29.2171,29.28220472
B24,2023-03-26,29.0111,29.8658,29.24025,29.29052917
B25,2023-03-26,28.9755,29.7049,29.15305,29.22364597
B26,2023-03-26,29.0077,29.8442,29.1971,29.28677389
B27,2023-03-26,29.0072,29.6298,29.31305,29.28589708
B28,2023-03-26,29.0145,30.0309,29.2005,29.28990181
B29,2023-03-26,28.9894,29.9535,29.1431,29.28638167
B30,2023-03-26,28.997,29.7614,29.1677,29.26184889
B31,2023-03-26,28.9552,29.8951,29.1491,29.23033806
B32,2023-03-26,28.8759,29.9076,29.21935,29.29213653
B33,2023-03-26,28.9984,29.846,29.1941,29.25301333
B34,2023-03-26,29.0361,29.86,29.246,29.29415042
B35,2023-03-26,28.9667,30.2811,29.19465,29.39316125
E01,2023-03-26,29.0094,29.7981,29.1805,29.30092424
E02,2023-03-26,29.0285,29.8299,29.20275,29.30512014
E03,2023-03-26,28.9613,29.9486,29.158,29.31894556
E04,2023-03-26,28.904,29.9178,29.13845,29.30860896
N01,2023-03-26,29.0179,29.9296,29.4854,29.41830063
N02,2023-03-26,29.037,29.8073,29.4689,29.40592493
N03,2023-03-26,29.0562,29.7863,29.45625,29.39071875
N04,2023-03-26,28.9729,29.9773,29.48665,29.42967111
N05,2023-03-26,28.938,30.3142,29.48275,29.49613833
W01,2023-03-26,29.0457,29.6215,29.22725,29.26091069
W02,2023-03-26,29.0408,29.703,29.21505,29.26385833
W04,2023-03-26,28.9702,30.0881,29.1605,29.30635417
B01,2023-03-27,28.9131,29.8069,29.3643,29.33062618
B04,2023-03-27,28.9575,29.6007,29.2719,29.26410069
B05,2023-03-27,29.1885,29.8117,29.39495,29.43201118
B06,2023-03-27,28.9511,29.5754,29.2521,29.24119715
B07,2023-03-27,29.17,29.8208,29.3496,29.42754139
B08,2023-03-27,29.1235,29.7998,29.34195,29.393305
B09,2023-03-27,29.1352,29.7683,29.30055,29.37784319
B10,2023-03-27,29.0175,29.8282,29.19605,29.30397403
B10.5,2023-03-27,29.0431,29.9184,29.24535,29.35576444
B11,2023-03-27,28.9094,29.6614,29.32075,29.29306639
B12,2023-03-27,28.9648,29.9068,29.2782,29.30426361
B13,2023-03-27,28.9052,29.8898,29.2914,29.31270375
B14,2023-03-27,28.9999,29.7231,29.25465,29.30344583
B15,2023-03-27,29.0707,29.631,29.27715,29.31716861
B17,2023-03-27,29.0533,29.7593,29.23355,29.30631361
B18,2023-03-27,29.0309,29.6985,29.23625,29.27866653
B19,2023-03-27,28.9591,29.8577,29.1326,29.26660014
B20,2023-03-27,28.994,29.9838,29.19045,29.29913917
B21,2023-03-27,29.0283,29.9868,29.19605,29.32611931
B22,2023-03-27,29.0747,29.7526,29.18785,29.3042425
B24,2023-03-27,29.1056,29.7812,29.22805,29.31460222
B25,2023-03-27,29.0638,29.8096,29.23995,29.31505639
B26,2023-03-27,29.0878,29.7754,29.3112,29.36068194
B27,2023-03-27,29.0902,29.693,29.34905,29.344245
B28,2023-03-27,29.0163,29.7457,29.3679,29.34508917
B29,2023-03-27,28.9928,29.8481,29.31385,29.32795028
B30,2023-03-27,28.9885,29.7435,29.2844,29.31472194
B31,2023-03-27,28.9487,29.8339,29.22305,29.27118625
B32,2023-03-27,28.8378,29.8382,29.13045,29.24274792
B33,2023-03-27,28.8156,30.0018,29.09025,29.28626014
B34,2023-03-27,28.9203,30.0412,29.13515,29.28852097
B35,2023-03-27,28.8579,30.2704,29.0799,29.32696792
E01,2023-03-27,29.001,29.6747,29.25895,29.2995659
E02,2023-03-27,29.0167,29.7241,29.28455,29.302145
E03,2023-03-27,28.9574,29.7581,29.2419,29.30007875
E04,2023-03-27,28.9377,29.7713,29.21205,29.29650861
N01,2023-03-27,28.9291,29.7473,29.26465,29.28567063
N02,2023-03-27,28.9501,29.6449,29.2638,29.27592826
N03,2023-03-27,28.9612,29.5192,29.2641,29.26006833
N04,2023-03-27,28.9171,29.7388,29.3015,29.29247819
N05,2023-03-27,28.9179,29.923,29.2983,29.33885597
W01,2023-03-27,29.1309,29.627,29.3314,29.33632361
W02,2023-03-27,29.1189,29.6776,29.33285,29.34209361
W04,2023-03-27,29.059,30.0452,29.29435,29.39331361
B01,2023-03-28,28.8995,29.695,29.22355,29.23574882
B04,2023-03-28,28.978,29.5507,29.2967,29.25700625
B05,2023-03-28,29.118,29.5553,29.28045,29.3035516
B06,2023-03-28,28.9668,29.5802,29.25825,29.27380576
B07,2023-03-28,29.0605,29.7093,29.35025,29.32063833
B08,2023-03-28,29.0346,29.5841,29.26635,29.26324403
B09,2023-03-28,29.0051,29.583,29.19915,29.24209792
B10,2023-03-28,29.1035,30.0183,29.2757,29.43419458
B10.5,2023-03-28,29.1882,30.0468,29.338,29.46808153
B11,2023-03-28,29.1534,29.8338,29.4034,29.44773972
B12,2023-03-28,29.0215,30.0499,29.41315,29.48032
B13,2023-03-28,29.0516,30.0244,29.4553,29.48267722
B14,2023-03-28,29.1274,29.7091,29.3179,29.36794917
B15,2023-03-28,29.1645,29.776,29.2902,29.3854225
B17,2023-03-28,29.0568,29.7918,29.23535,29.34407458
B18,2023-03-28,29.0761,29.7714,29.20885,29.30863958
B19,2023-03-28,28.9641,29.9699,29.088,29.30527403
B20,2023-03-28,29.0002,29.8717,29.17105,29.29612778
B21,2023-03-28,29.0391,29.8224,29.15595,29.29933278
B22,2023-03-28,29.0267,29.8181,29.1609,29.28929972
B24,2023-03-28,28.9529,29.7306,29.2081,29.2917875
B25,2023-03-28,29.0181,29.6193,29.2736,29.27815931
B26,2023-03-28,29.0469,29.6868,29.3198,29.32657722
B27,2023-03-28,29.1463,29.7671,29.378,29.39618361
B28,2023-03-28,29.1365,30.1151,29.51805,29.46743514
B29,2023-03-28,29.0954,30.1868,29.4626,29.52270736
B30,2023-03-28,29.1706,29.9938,29.38405,29.47997056
B31,2023-03-28,29.096,30.0708,29.33005,29.44969861
B32,2023-03-28,28.9656,29.8726,29.4114,29.37714236
B33,2023-03-28,28.9086,30.2294,29.2576,29.36879875
B34,2023-03-28,28.9008,30.1655,29.13335,29.29440278
B35,2023-03-28,28.7804,30.2976,29.0909,29.28134917
E01,2023-03-28,29.1353,29.7217,29.3233,29.36148924
E02,2023-03-28,29.1573,29.6728,29.33495,29.35984931
E03,2023-03-28,29.1191,29.9197,29.3055,29.39600306
E04,2023-03-28,29.1093,29.9091,29.2968,29.38780438
N01,2023-03-28,28.9934,29.576,29.2613,29.25553875
N02,2023-03-28,29.0008,29.5406,29.2661,29.24621611
N03,2023-03-28,29.0055,29.4091,29.27075,29.23139417
N04,2023-03-28,28.9817,29.6079,29.2338,29.26504208
N05,2023-03-28,28.9721,29.8328,29.2243,29.31580458
W01,2023-03-28,29.0591,29.5346,29.3146,29.30171972
W02,2023-03-28,29.0582,29.6284,29.3174,29.31181111
W04,2023-03-28,29.0339,29.9361,29.31185,29.35577889
B01,2023-03-29,28.7792,29.9016,29.4073,29.32248458
B04,2023-03-29,29.0245,29.8003,29.29705,29.30226597
B05,2023-03-29,29.0845,29.67,29.401,29.36006931
B06,2023-03-29,29.0666,29.9186,29.2942,29.32153535
B07,2023-03-29,29.1021,29.7246,29.21785,29.30481833
B08,2023-03-29,29.1218,29.9434,29.2199,29.34660333
B09,2023-03-29,29.1018,29.8087,29.229,29.31578722
B10,2023-03-29,28.9996,30.1457,29.32085,29.43594125
B10.5,2023-03-29,29.0641,30.0597,29.3134,29.45247194
B11,2023-03-29,28.548,29.7223,29.3569,29.37166583
B12,2023-03-29,29.1166,30.0811,29.2714,29.43937125
B13,2023-03-29,29.0417,29.9733,29.3113,29.40722292
B14,2023-03-29,29.0447,29.6934,29.20655,29.27406861
B15,2023-03-29,29.065,29.6832,29.2299,29.29548569
B17,2023-03-29,29.0626,29.7901,29.2384,29.34484875
B18,2023-03-29,29.0174,29.747,29.2095,29.28825694
B19,2023-03-29,28.9125,29.9329,29.16475,29.27050153
B20,2023-03-29,29.0116,29.9202,29.24875,29.34469903
B21,2023-03-29,29.0507,29.8513,29.25975,29.36771056
B22,2023-03-29,29.0403,29.8974,29.2979,29.40159806
B24,2023-03-29,29.1245,30.4796,29.43735,29.62683653
B25,2023-03-29,29.1372,30.5352,29.42585,29.58961139
B26,2023-03-29,29.1775,30.4521,29.41865,29.61908806
B27,2023-03-29,29.065,30.0083,29.41205,29.44111736
B28,2023-03-29,28.9622,30.4902,29.3697,29.48468722
B29,2023-03-29,28.9415,30.415,29.47515,29.60567625
B30,2023-03-29,29.0198,30.2639,29.439,29.54529125
B31,2023-03-29,29.0188,30.6283,29.5197,29.58672903
B32,2023-03-29,28.9483,30.4058,29.39855,29.50578889
B33,2023-03-29,28.8097,30.3325,29.1598,29.37676917
B34,2023-03-29,28.8235,30.3265,29.1998,29.34346208
B35,2023-03-29,28.8083,30.3722,29.21695,29.37635417
E01,2023-03-29,29.0458,29.6637,29.21365,29.26932354
E02,2023-03-29,29.0572,29.6464,29.22975,29.26425125
E03,2023-03-29,29.0293,29.9527,29.1766,29.30980882
E04,2023-03-29,29.0114,29.9154,29.1436,29.3054509
N01,2023-03-29,29.0167,29.6611,29.2337,29.27275319
N02,2023-03-29,29.0263,29.6076,29.22465,29.26618979
N03,2023-03-29,29.0362,29.5955,29.22995,29.25468444
N04,2023-03-29,28.9844,29.6184,29.2374,29.27883972
N05,2023-03-29,28.972,29.8486,29.2661,29.33028875
W01,2023-03-29,29.2048,30.3338,29.41115,29.56659417
W02,2023-03-29,29.1976,30.3301,29.4089,29.58703153
W04,2023-03-29,29.1536,30.7474,29.42375,29.67030292
B01,2023-03-30,29.1056,29.9219,29.5022,29.49898563
B04,2023-03-30,29.0986,29.9563,29.5638,29.52845042
B05,2023-03-30,29.1819,29.6785,29.45515,29.46100458
B06,2023-03-30,29.1084,30.0838,29.51505,29.47387514
B07,2023-03-30,29.1454,29.9636,29.38975,29.43941389
B08,2023-03-30,29.098,29.9364,29.46875,29.48587299
B09,2023-03-30,29.0779,29.8809,29.3753,29.40854347
B10,2023-03-30,28.9873,30.0275,29.29405,29.38751083
B10.5,2023-03-30,29.0676,29.9006,29.3368,29.39086542
B11,2023-03-30,29.0846,30.0362,29.4148,29.40957028
B12,2023-03-30,29.0409,29.9243,29.2325,29.33954
B13,2023-03-30,28.9841,29.9652,29.209,29.32888069
B14,2023-03-30,28.9896,29.8458,29.2334,29.28813681
B15,2023-03-30,28.9727,29.5954,29.23295,29.2696625
B17,2023-03-30,29.0209,29.533,29.2008,29.2424475
B18,2023-03-30,29.0412,29.6064,29.2109,29.25552903
B19,2023-03-30,29.0595,29.8772,29.33095,29.36058472
B20,2023-03-30,29.1312,29.8278,29.33705,29.39143111
B21,2023-03-30,29.167,29.8707,29.3853,29.42880181
B22,2023-03-30,29.1101,29.982,29.39765,29.46657222
B24,2023-03-30,29.1183,30.4555,29.56155,29.58085125
B25,2023-03-30,28.9547,30.2733,29.52945,29.53472361
B26,2023-03-30,28.9744,30.3831,29.66005,29.61837667
B27,2023-03-30,29.1436,30.4776,29.65225,29.70950125
B28,2023-03-30,29.1629,30.4812,29.62535,29.70564764
B29,2023-03-30,29.0748,30.4954,29.79405,29.72960236
B30,2023-03-30,29.0538,30.4084,29.8041,29.68414472
B31,2023-03-30,28.9812,30.643,29.72255,29.66080444
B32,2023-03-30,29.0088,30.6113,29.6659,29.62799681
B33,2023-03-30,28.8776,30.7078,29.2818,29.50539153
B34,2023-03-30,28.8917,30.5289,29.3052,29.45675556
B35,2023-03-30,28.9808,30.6351,29.39285,29.54717569
E01,2023-03-30,28.9885,29.7809,29.23745,29.27616278
E02,2023-03-30,28.9978,29.6835,29.24195,29.27703847
E03,2023-03-30,28.9523,29.8592,29.23935,29.29677
E04,2023-03-30,28.9268,29.8726,29.22505,29.28964951
N01,2023-03-30,29.1801,29.9617,29.5018,29.51071667
N02,2023-03-30,29.1688,29.9176,29.50825,29.50439292
N03,2023-03-30,29.1714,29.847,29.5092,29.48722236
N04,2023-03-30,29.1851,29.9808,29.5021,29.52596681
N05,2023-03-30,29.1785,30.1896,29.5084,29.57754486
W01,2023-03-30,29.0105,30.2936,29.6166,29.57317583
W02,2023-03-30,28.9964,30.3297,29.62915,29.59265694
W04,2023-03-30,28.9292,30.5483,29.64075,29.66412639
B01,2023-03-31,29.0856,30.0673,29.5015,29.52993354
B04,2023-03-31,29.0446,30.1059,29.64965,29.59690569
B05,2023-03-31,29.2197,30.1073,29.50385,29.60665813
B06,2023-03-31,29.1081,29.9831,29.46855,29.48762757
B07,2023-03-31,29.2923,30.196,29.4717,29.58882028
B08,2023-03-31,29.2062,30.179,29.63935,29.6176984
B09,2023-03-31,29.2902,30.2945,29.59465,29.62405222
B10,2023-03-31,29.0325,29.902,29.206,29.34085403
B10.5,2023-03-31,29.0667,29.8044,29.2095,29.32163972
B11,2023-03-31,29.07,29.7525,29.25215,29.32575833
B12,2023-03-31,28.8429,29.8778,29.1808,29.30616611
B13,2023-03-31,28.6326,29.8522,29.1532,29.28394931
B14,2023-03-31,28.7446,29.6721,29.20445,29.24730028
B15,2023-03-31,29.0498,29.8499,29.2377,29.33022556
B17,2023-03-31,29.0072,29.7536,29.21285,29.29196417
B18,2023-03-31,29.0095,29.8116,29.2532,29.33312597
B19,2023-03-31,29.1014,30.1318,29.33355,29.44555444
B20,2023-03-31,29.095,30.0258,29.47325,29.49677819
B21,2023-03-31,29.1952,30.1735,29.4601,29.53690153
B22,2023-03-31,29.181,30.2094,29.4156,29.51317875
B24,2023-03-31,29.2153,29.8735,29.4436,29.479145
B25,2023-03-31,29.1057,29.9156,29.4701,29.45510153
B26,2023-03-31,29.1531,29.9547,29.53355,29.54737819
B27,2023-03-31,29.238,29.963,29.56715,29.58491597
B28,2023-03-31,29.2137,29.9393,29.5086,29.55718931
B29,2023-03-31,29.1852,30.0423,29.45085,29.55941042
B30,2023-03-31,29.209,29.9247,29.4701,29.54677736
B31,2023-03-31,29.1284,30.0209,29.47855,29.52597917
B32,2023-03-31,29.1924,30.0411,29.4786,29.54651847
B33,2023-03-31,29.1529,30.2912,29.4807,29.58740556
B34,2023-03-31,29.2111,30.3394,29.48375,29.59488028
B35,2023-03-31,29.1679,30.6219,29.47995,29.66057625
E01,2023-03-31,28.7312,29.617,29.2052,29.24377639
E02,2023-03-31,28.7405,29.6402,29.22545,29.24114153
E03,2023-03-31,28.7705,29.8491,29.1837,29.28400236
E04,2023-03-31,28.7653,29.7756,29.15545,29.27448056
N01,2023-03-31,29.1524,30.1494,29.63805,29.64349097
N02,2023-03-31,29.1682,30.1646,29.6416,29.6386225
N03,2023-03-31,29.1837,30.1383,29.63355,29.61531556
N04,2023-03-31,29.1269,30.2751,29.6712,29.66860861
N05,2023-03-31,29.1098,30.5215,29.6718,29.7213525
W01,2023-03-31,29.1761,29.8279,29.54135,29.508755
W02,2023-03-31,29.1683,29.9567,29.5403,29.52793208
W04,2023-03-31,29.1242,30.2238,29.5145,29.59155347
B01,2023-04-01,29.2359,29.9756,29.5649,29.56879299
B04,2023-04-01,29.1401,30.2023,29.5185,29.57396597
B05,2023-04-01,29.2985,30.0025,29.5142,29.56293257
B06,2023-04-01,29.1819,30.0037,29.484,29.46913125
B07,2023-04-01,29.2356,30.0843,29.5276,29.57067361
B08,2023-04-01,29.2587,30.1457,29.47235,29.57451285
B09,2023-04-01,29.2018,30.245,29.5092,29.59520125
B10,2023-04-01,28.9765,29.9711,29.21745,29.35117875
B10.5,2023-04-01,29.0268,29.8844,29.246,29.35091111
B11,2023-04-01,29.1135,29.8053,29.3543,29.385815
B12,2023-04-01,29.0735,30.0988,29.33435,29.44915042
B13,2023-04-01,28.9511,30.1399,29.269,29.42796708
B14,2023-04-01,28.8552,29.8404,29.25435,29.31335417
B15,2023-04-01,28.9329,29.8578,29.40895,29.41465222
B17,2023-04-01,28.9569,29.9574,29.556,29.49591375
B18,2023-04-01,28.9841,30.3678,29.3341,29.48653778
B19,2023-04-01,29.0385,30.2929,29.2799,29.50384861
B20,2023-04-01,29.1185,30.2865,29.35455,29.54012181
B21,2023-04-01,29.203,30.2518,29.39365,29.55801944
B22,2023-04-01,29.2239,30.001,29.4353,29.53683806
B24,2023-04-01,29.2377,29.9979,29.42695,29.52833639
B25,2023-04-01,29.2681,30.1041,29.46075,29.54937333
B26,2023-04-01,29.269,29.9795,29.4481,29.57007375
B27,2023-04-01,29.2257,30.0242,29.48175,29.55569028
B28,2023-04-01,29.1675,30.1607,29.4547,29.55789236
B29,2023-04-01,29.1097,30.1219,29.37785,29.54342958
B30,2023-04-01,29.2102,29.9884,29.38655,29.52764222
B31,2023-04-01,29.2068,30.0945,29.40155,29.53275583
B32,2023-04-01,29.162,30.188,29.4053,29.54260361
B33,2023-04-01,29.0817,30.3314,29.34015,29.53882764
B34,2023-04-01,29.105,30.3389,29.3542,29.52876458
B35,2023-04-01,29.1077,30.7204,29.3186,29.64211847
E01,2023-04-01,28.847,29.8191,29.25995,29.30859792
E02,2023-04-01,28.8699,29.8239,29.2881,29.31675264
E03,2023-04-01,28.8496,30.0873,29.21825,29.34697069
E04,2023-04-01,28.8422,30.1658,29.18745,29.34858076
N01,2023-04-01,29.2408,30.2076,29.5455,29.60131167
N02,2023-04-01,29.2493,30.1437,29.5429,29.58510368
N03,2023-04-01,29.2576,30.0238,29.5498,29.55518903
N04,2023-04-01,29.2268,30.2388,29.5425,29.62127917
N05,2023-04-01,29.2203,30.4205,29.54365,29.67556639
W01,2023-04-01,29.2999,29.8688,29.46225,29.52280083
W02,2023-04-01,29.2958,29.9665,29.45475,29.54748056
W04,2023-04-01,29.2359,30.2596,29.43945,29.62656292
B01,2023-04-02,29.2729,30.0692,29.56955,29.57433111
B04,2023-04-02,29.1441,29.8984,29.34225,29.42336917
B05,2023-04-02,29.1592,29.6624,29.42815,29.42202368
B06,2023-04-02,29.2017,29.6263,29.31145,29.35835507
B07,2023-04-02,29.2144,29.7923,29.3545,29.42182528
B08,2023-04-02,29.1626,29.8281,29.3806,29.41596944
B09,2023-04-02,29.1395,29.7616,29.2981,29.36911944
B10,2023-04-02,29.0734,29.918,29.23965,29.37699653
B10.5,2023-04-02,29.1265,29.8076,29.33805,29.39164236
B11,2023-04-02,29.1711,29.9359,29.3414,29.43347139
B12,2023-04-02,28.8618,30.0902,29.36435,29.46757653
B13,2023-04-02,28.8535,30.0479,29.338,29.46192667
B14,2023-04-02,29.0656,30.1391,29.37915,29.46852542
B15,2023-04-02,29.2351,29.8092,29.3658,29.41629361
B17,2023-04-02,29.1851,29.9234,29.38065,29.48462861
B18,2023-04-02,29.167,29.8995,29.32865,29.44517611
B19,2023-04-02,29.0344,29.9816,29.28,29.41461417
B20,2023-04-02,29.0756,30.0845,29.3586,29.44790056
B21,2023-04-02,29.1346,30.1324,29.3666,29.48313569
B22,2023-04-02,29.1401,29.9218,29.4088,29.46508736
B24,2023-04-02,29.239,29.9234,29.4022,29.47776167
B25,2023-04-02,29.2814,29.8708,29.42165,29.49598278
B26,2023-04-02,29.3125,29.9094,29.42565,29.51115875
B27,2023-04-02,29.2627,29.8732,29.51175,29.50155986
B28,2023-04-02,29.2121,29.9712,29.42875,29.47951319
B29,2023-04-02,29.1426,29.9667,29.423,29.47313444
B30,2023-04-02,29.1977,29.8682,29.3992,29.44654681
B31,2023-04-02,29.2275,29.8962,29.32755,29.43700333
B32,2023-04-02,29.1931,29.974,29.36165,29.444125
B33,2023-04-02,29.0543,30.077,29.41405,29.47131958
B34,2023-04-02,29.1313,30.1322,29.47305,29.49425306
B35,2023-04-02,29.1143,30.4764,29.40535,29.55519306
E01,2023-04-02,29.0809,30.1782,29.3764,29.46605368
E02,2023-04-02,29.1197,30.1058,29.3937,29.4643325
E03,2023-04-02,29.0259,30.2175,29.38265,29.49578201
E04,2023-04-02,28.9908,30.3202,29.3674,29.49954597
N01,2023-04-02,29.1574,29.9993,29.3764,29.43447069
N02,2023-04-02,29.1604,29.9463,29.38485,29.4313759
N03,2023-04-02,29.1683,29.7256,29.38775,29.40864208
N04,2023-04-02,29.1153,29.9952,29.3843,29.45811375
N05,2023-04-02,29.0986,30.165,29.36955,29.49319431
W01,2023-04-02,29.3492,29.82,29.44275,29.48961764
W02,2023-04-02,29.3426,29.8848,29.43725,29.50045375
W04,2023-04-02,29.287,30.1616,29.40455,29.54435611
B01,2023-04-03,29.2248,30.7707,29.66775,29.70590993
B04,2023-04-03,29.1651,30.5458,29.45965,29.62242861
B05,2023-04-03,29.1927,29.9568,29.37065,29.44857965
B06,2023-04-03,29.135,30.0269,29.4459,29.5011766
B07,2023-04-03,29.1207,30.3048,29.42815,29.48079486
B08,2023-04-03,29.1282,30.542,29.7047,29.6438725
B09,2023-04-03,29.1385,29.9384,29.4638,29.48469292
B10,2023-04-03,29.0797,29.9597,29.27895,29.42292444
B10.5,2023-04-03,29.1223,29.9365,29.2937,29.41578056
B11,2023-04-03,29.1473,29.7999,29.31495,29.42196458
B12,2023-04-03,29.0593,30.1441,29.29195,29.44185389
B13,2023-04-03,29.0746,29.9539,29.279,29.43407028
B14,2023-04-03,29.1881,29.809,29.3913,29.43814903
B15,2023-04-03,29.2252,29.6733,29.31105,29.3818025
B17,2023-04-03,29.1721,29.7293,29.31085,29.37470806
B18,2023-04-03,29.199,29.6944,29.2804,29.35752667
B19,2023-04-03,29.0353,30.0497,29.25685,29.38659583
B20,2023-04-03,29.1909,29.9721,29.3335,29.44826181
B21,2023-04-03,29.2062,29.9354,29.3522,29.46764694
B22,2023-04-03,29.2417,29.8,29.4021,29.46841583
B24,2023-04-03,29.2057,29.8589,29.43395,29.476545
B25,2023-04-03,29.1469,29.862,29.50625,29.48427681
B26,2023-04-03,29.2167,29.997,29.5422,29.54713486
B27,2023-04-03,29.2096,30.0582,29.5666,29.57715208
B28,2023-04-03,29.1991,30.1144,29.56665,29.61356361
B29,2023-04-03,29.1261,30.3423,29.55155,29.64573083
B30,2023-04-03,29.1935,30.1027,29.5422,29.59431264
B31,2023-04-03,29.1491,30.4484,29.515,29.59578861
B32,2023-04-03,29.1327,30.1061,29.4453,29.53066486
B33,2023-04-03,29.0505,30.6063,29.6917,29.68378569
B34,2023-04-03,29.1356,30.6707,29.76475,29.73376222
B35,2023-04-03,28.9653,31.0369,29.89085,29.85197597
E01,2023-04-03,29.183,29.786,29.39415,29.43351903
E02,2023-04-03,29.2058,29.78,29.41995,29.43799167
E03,2023-04-03,29.1308,29.9467,29.37205,29.45348319
E04,2023-04-03,29.1091,29.9672,29.36865,29.45776819
N01,2023-04-03,29.1803,30.7427,29.4285,29.63111729
N02,2023-04-03,29.2016,30.7394,29.39215,29.60854583
N03,2023-04-03,29.2128,30.6516,29.3757,29.57195056
N04,2023-04-03,29.1508,30.7351,29.53815,29.66392083
N05,2023-04-03,29.1325,30.905,29.61255,29.72306847
W01,2023-04-03,29.2545,29.9526,29.503,29.50120611
W02,2023-04-03,29.2501,29.8885,29.5619,29.51717833
W04,2023-04-03,29.178,30.1268,29.5333,29.58651792
B01,2023-04-04,29.256,30.2831,29.73215,29.65944722
B04,2023-04-04,29.2543,30.3319,29.65585,29.66021556
B05,2023-04-04,29.2822,30.1965,29.55735,29.62192424
B06,2023-04-04,29.361,30.3388,29.64365,29.6855341
B07,2023-04-04,29.2831,30.3506,29.79095,29.74673014
B08,2023-04-04,29.2766,30.3502,29.6558,29.71815514
B09,2023-04-04,29.3055,30.2286,29.67485,29.69859736
B10,2023-04-04,29.0896,30.0802,29.29665,29.47769333
B10.5,2023-04-04,29.1466,29.9409,29.29845,29.44705458
B11,2023-04-04,29.1271,30.0176,29.34835,29.46969889
B12,2023-04-04,28.8793,30.1116,29.29465,29.45050375
B13,2023-04-04,29.0056,30.0867,29.3056,29.45459097
B14,2023-04-04,29.0248,29.7982,29.2826,29.385495
B15,2023-04-04,29.1118,29.7594,29.35915,29.41679208
B17,2023-04-04,29.0574,29.9338,29.3749,29.43819222
B18,2023-04-04,29.1105,29.8464,29.37635,29.42414417
B19,2023-04-04,29.0093,30.0604,29.303,29.42515056
B20,2023-04-04,28.9946,30.3436,29.30295,29.51971611
B21,2023-04-04,29.0897,30.1872,29.395,29.56097986
B22,2023-04-04,29.3062,30.2097,29.5516,29.679555
B24,2023-04-04,29.2284,30.9694,29.57615,29.82768847
B25,2023-04-04,29.2718,30.9292,29.5156,29.76603542
B26,2023-04-04,29.211,31.0676,29.56375,29.80451014
B27,2023-04-04,29.3114,31.0337,29.52975,29.75358847
B28,2023-04-04,29.1476,30.9241,29.5202,29.73131417
B29,2023-04-04,29.2247,30.694,29.5294,29.76222569
B30,2023-04-04,29.2593,30.4127,29.5035,29.65829181
B31,2023-04-04,29.1604,30.38,29.4582,29.64009528
B32,2023-04-04,29.1941,30.4023,29.62895,29.74643875
B33,2023-04-04,29.0162,30.6301,29.68915,29.84494583
B34,2023-04-04,29.1352,30.7399,29.7203,29.90434125
B35,2023-04-04,29.3422,30.8994,29.68165,29.89541097
E01,2023-04-04,29.0007,29.7645,29.28275,29.37113368
E02,2023-04-04,28.9643,29.7526,29.2973,29.35933736
